topic,argument,summary,stance,ibm_pro_deb_qs
obama,The way this president accumulates debt is not acceptable and he needs to go asap or else the best move is to bet against the us dollar if you want a chance at having money/significant wealth for retirement.,Destroyed our economy,-1,0.7743796110153198
obama,Democrats have increased deficit spending by 2 trillion dollars over 2 years.,Destroyed our economy,-1,0.8101999759674072
obama,He has not had a budget in 3.5 years,Destroyed our economy,-1,0.4855409562587738
obama,Obama has to destroyed the economy by printing trillions of dollars therefor lowering the value of the US dollar.,Destroyed our economy,-1,0.8274099230766296
obama,his stimulus failed he is campaigning while republicans are working.,Destroyed our economy,-1,0.4068466126918793
obama,Progressive taxation is not theft   Any form of taxation is theft.,Destroyed our economy,-1,0.460361897945404
obama,I really could not vote for obama because once he signed his name for the bailout that was a red flag enough for me and it really should have been for all of America.,Destroyed our economy,-1,0.4962617456912994
obama,He has not done one thing to help our country get out of our economic woes,Destroyed our economy,-1,0.7044461965560913
obama,Obama sucks a   cause he is killing the people that dont have a second income form husband/wife and that person makes enough to get their taxes raised i had to sell my house because of this new piece of shit so called presdent,Destroyed our economy,-1,0.3757475018501282
obama,This waste of human flesh is happy to destroy the Capitalist system,Destroyed our economy,-1,0.4576946794986725
obama,Keynesian economics: Fix something in the short run only to see it fail even more in the long run.,Destroyed our economy,-1,0.438340961933136
obama,Obama would destroy the economy.,Destroyed our economy,-1,0.8616672158241272
obama,dude obama didnt fix the economy the economy fixes itself and the only reason it looks like he has done anything is because we didnt have any further down to go.,Destroyed our economy,-1,0.4218011200428009
obama,"spent and committed so much of the taxpayer's moneys that we cannot evr get out of this mess, and he still continues printing more green bucks, without any real backing, has convinced business people that he is very hostile towards business.",Destroyed our economy,-1,0.5503633618354797
obama,"He hasn't really done much, except for spend money that we don't have and talk a lot.",Destroyed our economy,-1,0.4431638717651367
obama,obama is spending more than you know how to count up to.,Destroyed our economy,-1,0.4947779774665832
obama,Obama doesn't care about U.S. citizens at all,Destroyed our economy,-1,0.6244838237762451
obama,Many areas of the nation experienced double-digit-percent declines in house prices where they peaked to a trough.,Destroyed our economy,-1,0.9084993004798888
obama,Worse economy people talking about double dip recession.,Destroyed our economy,-1,0.3420421183109283
obama,Obama HAS NOT help save the economy in any shape or form he made it even worse .,Destroyed our economy,-1,0.638332724571228
obama,re-engineering the economy during a recession is not going to make it any better,Destroyed our economy,-1,0.7476015090942383
obama,I could ramble on about wanting to change things in our country but the fact of the matter is that he has yet to change anything except raising our taxes more.,Destroyed our economy,-1,0.4912793040275574
obama,The man spent more than all the other presidents combined in his first 2 years....,Destroyed our economy,-1,0.3726709485054016
obama,So you call the billions in Stimulus money that Obama gave to ACORN not lobbyists not to mention the hundreds of other small amounts given out to lobbyists.,Destroyed our economy,-1,0.5204683542251587
obama,"failed stimulus  outragous spending and has spent more then georrge bush did in 8 years then in 3   the biggest set of regulation on fincil market  made it arder for americans to pay their enegry bills  and much , much more",Destroyed our economy,-1,0.4100884795188904
obama,Obama is a lame baboon with money,Destroyed our economy,-1,0.3353667259216308
obama,obama care does nothing but hurt the econimy,Destroyed our economy,-1,0.586410403251648
obama,The economy hasn't recovered.,Destroyed our economy,-1,0.6720407605171204
obama,"The point is that under 3 years he has  created new spending, and he will continue to increase the debt with little mind to how this is a problem",Destroyed our economy,-1,0.6012707948684692
obama,The Economy sucks still.,Destroyed our economy,-1,0.3948399126529693
obama,i don't think he should because he still is trying to fight the war,Wars are still on,-1,0.3459540903568268
obama,he is sending more troops to iraq and he said they would be out by 2012.,Wars are still on,-1,0.6544919610023499
obama,"he's failed in a lot of aspects that I thought he'd do better, drones in Pakistan and others, hasn't pushed Republicans far enough to help the economy, and hasn't done shit to stop everything with Iran.",Wars are still on,-1,0.779780387878418
obama,The war in Iraq is not over.,Wars are still on,-1,0.4724868237972259
obama,is sending more troops to Afghanistan after promising to take them out.,Wars are still on,-1,0.4414608776569366
obama,"If the bad lot doesn't include Ron Paul and Gary Johnson, both for completely ending the turmoil in the Middle East, you'd be right.",Wars are still on,-1,0.6161525845527649
obama,"Where are those outspoken democrats who voted for him because they were told, no promised, that he would END THE WAR?",Wars are still on,-1,0.5694553852081299
obama,Didn't Obama join in on the attack against Libya,Wars are still on,-1,0.4268971681594848
obama,The main difference between BUSH AND OBAMA is that Bush sent troops to Iraq and Obama sent troops to Libya.,Wars are still on,-1,0.694856584072113
obama,A war that is a mess in Afghanistan.,Wars are still on,-1,0.3641087710857391
obama,"One of the few things I approve of him, but if Iraq falls into the sorry state Afghanistan is now I'll blame him almost exclusively.",Wars are still on,-1,0.4185597598552704
obama,Those poor terrorist which given a chance would like nothing more to kill all Americans.,Wars are still on,-1,0.4487894177436828
obama,He said hes not going to send any more troops to Iraq but i heard he did so he is a liar i don't like him.,Wars are still on,-1,0.3996010422706604
