topic,argument,key_point,stance,label,set,ibm_pro_deb_qs
We should prohibit flag burning,this is an offensive and provocative act that is not achieving anything positive,flag burning is an inflammatory act,1,1,train,0.8280361294746399
We should prohibit flag burning,to ban flag burning would be a serious violation of the first ammendment.,flag burning is justified due to freedom of expression,-1,1,train,0.9377830028533936
We should prohibit flag burning,to prohibit flag burning is to deny people their rights its a way of expressing opinion,flag burning is justified due to freedom of expression,-1,1,train,0.7974650859832764
We should prohibit flag burning,We should not prohibit flag burning as it is a victimless activity and merely reflects people's freedom of expression.,flag burning is justified due to freedom of expression,-1,1,train,0.9546548128128052
We should prohibit flag burning,We should not prohibit flag burning as it is an extension of free speech and people should not be prevented from acting as they feel.,flag burning is justified due to freedom of expression,-1,1,train,0.9536395072937012
We should prohibit flag burning,We should not prohibit flag burning because expressing political opinions is protected speech in liberal democratic countries.,flag burning is justified due to freedom of expression,-1,1,train,0.9396830201148988
We should prohibit flag burning,we should not prohibit flag burning because freedom of speech is one of the defining rights of the american citizens.,flag burning is justified due to freedom of expression,-1,1,train,0.9338605403900146
We should prohibit flag burning,we should not prohibit flag burning because people have rights to do whatever they want to do and plus flag burning is not going to hurt anyone it only hurt their own identity,flag burning is justified due to freedom of expression,-1,1,train,0.8142713308334351
We should prohibit flag burning,we should not prohibit flag burning because people have the right to do so as long as they are doing it peacefully and not harming anyone.,flag burning is justified due to freedom of expression,-1,1,train,0.915986180305481
We should prohibit flag burning,We should not prohibit flag burning because there are many legitimate reasons to burn a flag in protest.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.8848311901092529
We should prohibit flag burning,"we should not prohibit flag burning everyone should have the freedom to do what they want to do, and it is just a flag not an important symbol of our nation.",flag burning is justified due to freedom of expression,-1,1,train,0.9103476405143738
We should prohibit flag burning,we should not prohibit flag burning since we a free country and that means we should be free to burn the flag if we want to.,flag burning is justified due to freedom of expression,-1,1,train,0.7536067366600037
We should prohibit flag burning,we should prohibit flag burning as it shows absolute no respect for one's country.,Flags are important symbols that should be respected,1,1,train,0.9453686475753784
We should prohibit flag burning,we should prohibit flag burning because it is disrespectful to the country,Flags are important symbols that should be respected,1,1,train,0.9452980756759644
We should prohibit flag burning,we should prohibit flag burning because it's unpatriotic and leads to worse things like rioting.,flag burning is an inflammatory act,1,1,train,0.9848491549491882
